STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
FOL,D,23,OUTFLOW,19911108 0000,19911108 0100,1354,,CFS
FOL,D,23,OUTFLOW,19911109 0000,19911109 0100,1614,,CFS
FOL,D,23,OUTFLOW,19911110 0000,19911110 0100,1641,,CFS
FOL,D,23,OUTFLOW,19911111 0000,19911111 0100,3115,,CFS
FOL,D,23,OUTFLOW,19911112 0000,19911112 0100,2105,,CFS
FOL,D,23,OUTFLOW,19911113 0000,19911113 0100,1180,,CFS
FOL,D,23,OUTFLOW,19911114 0000,19911114 0100,1261,,CFS
FOL,D,23,OUTFLOW,19911115 0000,19911115 0100,1245,,CFS
FOL,D,23,OUTFLOW,19911116 0000,19911116 0100,1126,,CFS
FOL,D,23,OUTFLOW,19911117 0000,19911117 0100,1127,,CFS
FOL,D,23,OUTFLOW,19911118 0000,19911118 0100,1050,,CFS
FOL,D,23,OUTFLOW,19911119 0000,19911119 0100,1086,,CFS
FOL,D,23,OUTFLOW,19911120 0000,19911120 0100,1105,,CFS
FOL,D,23,OUTFLOW,19911121 0000,19911121 0100,1126,,CFS
FOL,D,23,OUTFLOW,19911124 0000,19911124 0100,1215,,CFS
FOL,D,23,OUTFLOW,19911125 0000,19911125 0100,1171,,CFS
FOL,D,23,OUTFLOW,19911126 0000,19911126 0100,1238,,CFS
FOL,D,23,OUTFLOW,19911127 0000,19911127 0100,1128,,CFS
FOL,D,23,OUTFLOW,19911128 0000,19911128 0100,1138,,CFS
FOL,D,23,OUTFLOW,19911129 0000,19911129 0100,1069,,CFS
FOL,D,23,OUTFLOW,19911130 0000,19911130 0100,1534,,CFS
FOL,D,23,OUTFLOW,19911201 0000,19911201 0100,1744,,CFS
FOL,D,23,OUTFLOW,19911202 0000,19911202 0100,1898,,CFS
FOL,D,23,OUTFLOW,19911203 0000,19911203 0100,1442,,CFS
FOL,D,23,OUTFLOW,19911204 0000,19911204 0100,1191,,CFS
FOL,D,23,OUTFLOW,19911205 0000,19911205 0100,930,,CFS
FOL,D,23,OUTFLOW,19911206 0000,19911206 0100,1121,,CFS
FOL,D,23,OUTFLOW,19911207 0000,19911207 0100,1057,,CFS
FOL,D,23,OUTFLOW,19911208 0000,19911208 0100,1343,,CFS
FOL,D,23,OUTFLOW,19911209 0000,19911209 0100,1312,,CFS
FOL,D,23,OUTFLOW,19911210 0000,19911210 0100,1324,,CFS
FOL,D,23,OUTFLOW,19911211 0000,19911211 0100,1282,,CFS
FOL,D,23,OUTFLOW,19911212 0000,19911212 0100,2120,,CFS
FOL,D,23,OUTFLOW,19911213 0000,19911213 0100,2103,,CFS
FOL,D,23,OUTFLOW,19911214 0000,19911214 0100,2218,,CFS
FOL,D,23,OUTFLOW,19911215 0000,19911215 0100,2304,,CFS
FOL,D,23,OUTFLOW,19911216 0000,19911216 0100,2334,,CFS
FOL,D,23,OUTFLOW,19911217 0000,19911217 0100,2730,,CFS
FOL,D,23,OUTFLOW,19911218 0000,19911218 0100,2389,,CFS
FOL,D,23,OUTFLOW,19911219 0000,19911219 0100,2591,,CFS
FOL,D,23,OUTFLOW,19911220 0000,19911220 0100,2511,,CFS
FOL,D,23,OUTFLOW,19911221 0000,19911221 0100,2889,,CFS
FOL,D,23,OUTFLOW,19911222 0000,19911222 0100,2629,,CFS
FOL,D,23,OUTFLOW,19911223 0000,19911223 0100,2772,,CFS
FOL,D,23,OUTFLOW,19911224 0000,19911224 0100,2674,,CFS
FOL,D,23,OUTFLOW,19911225 0000,19911225 0100,2626,,CFS
FOL,D,23,OUTFLOW,19911226 0000,19911226 0100,2339,,CFS
FOL,D,23,OUTFLOW,19911227 0000,19911227 0100,1993,,CFS
FOL,D,23,OUTFLOW,19911228 0000,19911228 0100,1888,,CFS
FOL,D,23,OUTFLOW,19911229 0000,19911229 0100,1848,,CFS
FOL,D,23,OUTFLOW,19911230 0000,19911230 0100,1914,,CFS
FOL,D,23,OUTFLOW,19911231 0000,19911231 0100,1645,,CFS
FOL,D,23,OUTFLOW,19920101 0000,19920101 0100,1236,,CFS
FOL,D,23,OUTFLOW,19920102 0000,19920102 0100,1101,,CFS
FOL,D,23,OUTFLOW,19920103 0000,19920103 0100,1080,,CFS
FOL,D,23,OUTFLOW,19920104 0000,19920104 0100,1131,,CFS
FOL,D,23,OUTFLOW,19920105 0000,19920105 0100,1065,,CFS
FOL,D,23,OUTFLOW,19920106 0000,19920106 0100,1023,,CFS
FOL,D,23,OUTFLOW,19920107 0000,19920107 0100,1070,,CFS
FOL,D,23,OUTFLOW,19920108 0000,19920108 0100,951,,CFS
FOL,D,23,OUTFLOW,19920109 0000,19920109 0100,964,,CFS
FOL,D,23,OUTFLOW,19920110 0000,19920110 0100,818,,CFS
FOL,D,23,OUTFLOW,19920111 0000,19920111 0100,964,,CFS
FOL,D,23,OUTFLOW,19920112 0000,19920112 0100,963,,CFS
FOL,D,23,OUTFLOW,19920113 0000,19920113 0100,1031,,CFS
FOL,D,23,OUTFLOW,19920114 0000,19920114 0100,988,,CFS
FOL,D,23,OUTFLOW,19920115 0000,19920115 0100,1104,,CFS
FOL,D,23,OUTFLOW,19920116 0000,19920116 0100,1030,,CFS
FOL,D,23,OUTFLOW,19920117 0000,19920117 0100,1025,,CFS
FOL,D,23,OUTFLOW,19920118 0000,19920118 0100,983,,CFS
FOL,D,23,OUTFLOW,19920119 0000,19920119 0100,1010,,CFS
FOL,D,23,OUTFLOW,19920120 0000,19920120 0100,1035,,CFS
FOL,D,23,OUTFLOW,19920121 0000,19920121 0100,952,,CFS
FOL,D,23,OUTFLOW,19920122 0000,19920122 0100,1013,,CFS
FOL,D,23,OUTFLOW,19920123 0000,19920123 0100,998,,CFS
FOL,D,23,OUTFLOW,19920124 0000,19920124 0100,998,,CFS
FOL,D,23,OUTFLOW,19920125 0000,19920125 0100,1054,,CFS
FOL,D,23,OUTFLOW,19920126 0000,19920126 0100,1046,,CFS
FOL,D,23,OUTFLOW,19920127 0000,19920127 0100,1001,,CFS
FOL,D,23,OUTFLOW,19920128 0000,19920128 0100,983,,CFS
FOL,D,23,OUTFLOW,19920129 0000,19920129 0100,1011,,CFS
FOL,D,23,OUTFLOW,19920130 0000,19920130 0100,916,,CFS
FOL,D,23,OUTFLOW,19920131 0000,19920131 0100,995,,CFS
FOL,D,23,OUTFLOW,19920201 0000,19920201 0100,966,,CFS
FOL,D,23,OUTFLOW,19920202 0000,19920202 0100,973,,CFS
FOL,D,23,OUTFLOW,19920203 0000,19920203 0100,960,,CFS
FOL,D,23,OUTFLOW,19920204 0000,19920204 0100,979,,CFS
FOL,D,23,OUTFLOW,19920205 0000,19920205 0100,983,,CFS
FOL,D,23,OUTFLOW,19920206 0000,19920206 0100,971,,CFS
FOL,D,23,OUTFLOW,19920207 0000,19920207 0100,956,,CFS
FOL,D,23,OUTFLOW,19920208 0000,19920208 0100,1006,,CFS
FOL,D,23,OUTFLOW,19920209 0000,19920209 0100,1002,,CFS
FOL,D,23,OUTFLOW,19920210 0000,19920210 0100,985,,CFS
FOL,D,23,OUTFLOW,19920211 0000,19920211 0100,958,,CFS
FOL,D,23,OUTFLOW,19920212 0000,19920212 0100,66,,CFS
FOL,D,23,OUTFLOW,19920213 0000,19920213 0100,704,,CFS
FOL,D,23,OUTFLOW,19920214 0000,19920214 0100,766,,CFS
FOL,D,23,OUTFLOW,19920215 0000,19920215 0100,423,,CFS
FOL,D,23,OUTFLOW,19920216 0000,19920216 0100,569,,CFS
FOL,D,23,OUTFLOW,19920217 0000,19920217 0100,1063,,CFS
FOL,D,23,OUTFLOW,19920218 0000,19920218 0100,925,,CFS
FOL,D,23,OUTFLOW,19920219 0000,19920219 0100,887,,CFS
FOL,D,23,OUTFLOW,19920220 0000,19920220 0100,609,,CFS
FOL,D,23,OUTFLOW,19920221 0000,19920221 0100,802,,CFS
FOL,D,23,OUTFLOW,19920223 0000,19920223 0100,965,,CFS
FOL,D,23,OUTFLOW,19920224 0000,19920224 0100,859,,CFS
FOL,D,23,OUTFLOW,19920225 0000,19920225 0100,928,,CFS
FOL,D,23,OUTFLOW,19920226 0000,19920226 0100,944,,CFS
FOL,D,23,OUTFLOW,19920227 0000,19920227 0100,1121,,CFS
FOL,D,23,OUTFLOW,19920228 0000,19920228 0100,905,,CFS
FOL,D,23,OUTFLOW,19920301 0000,19920301 0100,927,,CFS
FOL,D,23,OUTFLOW,19920302 0000,19920302 0100,981,,CFS
FOL,D,23,OUTFLOW,19920303 0000,19920303 0100,925,,CFS
FOL,D,23,OUTFLOW,19920304 0000,19920304 0100,942,,CFS
FOL,D,23,OUTFLOW,19920305 0000,19920305 0100,939,,CFS
FOL,D,23,OUTFLOW,19920306 0000,19920306 0100,960,,CFS
FOL,D,23,OUTFLOW,19920308 0000,19920308 0100,813,,CFS
FOL,D,23,OUTFLOW,19920309 0000,19920309 0100,900,,CFS
FOL,D,23,OUTFLOW,19920310 0000,19920310 0100,900,,CFS
FOL,D,23,OUTFLOW,19920311 0000,19920311 0100,905,,CFS
FOL,D,23,OUTFLOW,19920312 0000,19920312 0100,995,,CFS
FOL,D,23,OUTFLOW,19920313 0000,19920313 0100,962,,CFS
FOL,D,23,OUTFLOW,19920314 0000,19920314 0100,940,,CFS
FOL,D,23,OUTFLOW,19920315 0000,19920315 0100,1000,,CFS
FOL,D,23,OUTFLOW,19920316 0000,19920316 0100,955,,CFS
FOL,D,23,OUTFLOW,19920317 0000,19920317 0100,945,,CFS
FOL,D,23,OUTFLOW,19920318 0000,19920318 0100,941,,CFS
FOL,D,23,OUTFLOW,19920319 0000,19920319 0100,992,,CFS
FOL,D,23,OUTFLOW,19920320 0000,19920320 0100,947,,CFS
FOL,D,23,OUTFLOW,19920321 0000,19920321 0100,946,,CFS
FOL,D,23,OUTFLOW,19920322 0000,19920322 0100,704,,CFS
FOL,D,23,OUTFLOW,19920323 0000,19920323 0100,994,,CFS
FOL,D,23,OUTFLOW,19920324 0000,19920324 0100,965,,CFS
FOL,D,23,OUTFLOW,19920325 0000,19920325 0100,911,,CFS
FOL,D,23,OUTFLOW,19920326 0000,19920326 0100,911,,CFS
FOL,D,23,OUTFLOW,19920327 0000,19920327 0100,1119,,CFS
FOL,D,23,OUTFLOW,19920328 0000,19920328 0100,1016,,CFS
FOL,D,23,OUTFLOW,19920329 0000,19920329 0100,987,,CFS
FOL,D,23,OUTFLOW,19920330 0000,19920330 0100,1022,,CFS
FOL,D,23,OUTFLOW,19920331 0000,19920331 0100,990,,CFS
FOL,D,23,OUTFLOW,19920401 0000,19920401 0100,1014,,CFS
FOL,D,23,OUTFLOW,19920402 0000,19920402 0100,1031,,CFS
FOL,D,23,OUTFLOW,19920403 0000,19920403 0100,1037,,CFS
FOL,D,23,OUTFLOW,19920404 0000,19920404 0100,1064,,CFS
FOL,D,23,OUTFLOW,19920405 0000,19920405 0000,1037,,CFS
FOL,D,23,OUTFLOW,19920406 0000,19920405 0100,1037,,CFS
FOL,D,23,OUTFLOW,19920407 0000,19920406 0100,1075,,CFS
FOL,D,23,OUTFLOW,19920408 0000,19920407 0100,1043,,CFS
FOL,D,23,OUTFLOW,19920409 0000,19920408 0100,1040,,CFS
FOL,D,23,OUTFLOW,19920410 0000,19920409 0100,1037,,CFS
FOL,D,23,OUTFLOW,19920411 0000,19920410 0100,933,,CFS
FOL,D,23,OUTFLOW,19920412 0000,19920411 0100,848,,CFS
FOL,D,23,OUTFLOW,19920413 0000,19920412 0100,772,,CFS
FOL,D,23,OUTFLOW,19920414 0000,19920413 0100,797,,CFS
FOL,D,23,OUTFLOW,19920415 0000,19920414 0100,819,,CFS
FOL,D,23,OUTFLOW,19920416 0000,19920415 0100,824,,CFS
FOL,D,23,OUTFLOW,19920417 0000,19920416 0100,811,,CFS
FOL,D,23,OUTFLOW,19920418 0000,19920417 0100,756,,CFS
FOL,D,23,OUTFLOW,19920419 0000,19920418 0100,815,,CFS
FOL,D,23,OUTFLOW,19920420 0000,19920419 0100,799,,CFS
FOL,D,23,OUTFLOW,19920421 0000,19920420 0100,748,,CFS
FOL,D,23,OUTFLOW,19920422 0000,19920421 0100,782,,CFS
FOL,D,23,OUTFLOW,19920423 0000,19920422 0100,768,,CFS
FOL,D,23,OUTFLOW,19920424 0000,19920423 0100,790,,CFS
FOL,D,23,OUTFLOW,19920425 0000,19920424 0100,955,,CFS
FOL,D,23,OUTFLOW,19920426 0000,19920425 0100,851,,CFS
FOL,D,23,OUTFLOW,19920427 0000,19920426 0100,836,,CFS
FOL,D,23,OUTFLOW,19920428 0000,19920427 0100,888,,CFS
FOL,D,23,OUTFLOW,19920429 0000,19920428 0100,857,,CFS
FOL,D,23,OUTFLOW,19920430 0000,19920429 0100,863,,CFS
FOL,D,23,OUTFLOW,19920501 0000,19920430 0100,877,,CFS
FOL,D,23,OUTFLOW,19920502 0000,19920501 0100,975,,CFS
FOL,D,23,OUTFLOW,19920503 0000,19920502 0100,1040,,CFS
FOL,D,23,OUTFLOW,19920504 0000,19920503 0100,953,,CFS
FOL,D,23,OUTFLOW,19920505 0000,19920504 0100,910,,CFS
FOL,D,23,OUTFLOW,19920506 0000,19920505 0100,962,,CFS
FOL,D,23,OUTFLOW,19920507 0000,19920506 0100,903,,CFS
FOL,D,23,OUTFLOW,19920508 0000,19920507 0100,1259,,CFS
FOL,D,23,OUTFLOW,19920509 0000,19920508 0100,1306,,CFS
FOL,D,23,OUTFLOW,19920510 0000,19920509 0100,1355,,CFS
FOL,D,23,OUTFLOW,19920511 0000,19920510 0100,1424,,CFS
FOL,D,23,OUTFLOW,19920512 0000,19920511 0100,1362,,CFS
FOL,D,23,OUTFLOW,19920513 0000,19920512 0100,1377,,CFS
FOL,D,23,OUTFLOW,19920514 0000,19920513 0100,1458,,CFS
FOL,D,23,OUTFLOW,19920515 0000,19920514 0100,1754,,CFS
FOL,D,23,OUTFLOW,19920516 0000,19920515 0100,1768,,CFS
FOL,D,23,OUTFLOW,19920517 0000,19920516 0100,1690,,CFS
FOL,D,23,OUTFLOW,19920518 0000,19920517 0100,1935,,CFS
FOL,D,23,OUTFLOW,19920519 0000,19920518 0100,1896,,CFS
FOL,D,23,OUTFLOW,19920520 0000,19920519 0100,1833,,CFS
FOL,D,23,OUTFLOW,19920521 0000,19920520 0100,1543,,CFS
FOL,D,23,OUTFLOW,19920522 0000,19920521 0100,1635,,CFS
FOL,D,23,OUTFLOW,19920523 0000,19920522 0100,2314,,CFS
FOL,D,23,OUTFLOW,19920524 0000,19920523 0100,2328,,CFS
FOL,D,23,OUTFLOW,19920525 0000,19920524 0100,2355,,CFS
FOL,D,23,OUTFLOW,19920526 0000,19920525 0100,2237,,CFS
FOL,D,23,OUTFLOW,19920527 0000,19920526 0100,2569,,CFS
FOL,D,23,OUTFLOW,19920528 0000,19920527 0100,3036,,CFS
FOL,D,23,OUTFLOW,19920529 0000,19920528 0100,1953,,CFS
FOL,D,23,OUTFLOW,19920530 0000,19920529 0100,3648,,CFS
FOL,D,23,OUTFLOW,19920531 0000,19920530 0100,3397,,CFS
FOL,D,23,OUTFLOW,19920601 0000,19920531 0100,3431,,CFS
FOL,D,23,OUTFLOW,19920602 0000,19920601 0100,3955,,CFS
FOL,D,23,OUTFLOW,19920603 0000,19920602 0100,3887,,CFS
FOL,D,23,OUTFLOW,19920604 0000,19920603 0100,3736,,CFS
FOL,D,23,OUTFLOW,19920605 0000,19920604 0100,4236,,CFS
FOL,D,23,OUTFLOW,19920606 0000,19920605 0100,4279,,CFS
FOL,D,23,OUTFLOW,19920607 0000,19920606 0100,4774,,CFS
FOL,D,23,OUTFLOW,19920608 0000,19920607 0100,4990,,CFS
FOL,D,23,OUTFLOW,19920609 0000,19920608 0100,5026,,CFS
FOL,D,23,OUTFLOW,19920610 0000,19920609 0100,4253,,CFS
FOL,D,23,OUTFLOW,19920611 0000,19920610 0100,3997,,CFS
FOL,D,23,OUTFLOW,19920612 0000,19920611 0100,3775,,CFS
FOL,D,23,OUTFLOW,19920613 0000,19920612 0100,3774,,CFS
FOL,D,23,OUTFLOW,19920614 0000,19920613 0100,3660,,CFS
FOL,D,23,OUTFLOW,19920615 0000,19920614 0100,3719,,CFS
FOL,D,23,OUTFLOW,19920616 0000,19920615 0100,3822,,CFS
FOL,D,23,OUTFLOW,19920617 0000,19920616 0100,4232,,CFS
FOL,D,23,OUTFLOW,19920618 0000,19920617 0100,3618,,CFS
FOL,D,23,OUTFLOW,19920619 0000,19920618 0100,3539,,CFS
FOL,D,23,OUTFLOW,19920620 0000,19920619 0100,3405,,CFS
FOL,D,23,OUTFLOW,19920621 0000,19920620 0100,3430,,CFS
FOL,D,23,OUTFLOW,19920622 0000,19920621 0100,3391,,CFS
FOL,D,23,OUTFLOW,19920623 0000,19920622 0100,3519,,CFS
FOL,D,23,OUTFLOW,19920624 0000,19920623 0100,3870,,CFS
FOL,D,23,OUTFLOW,19920625 0000,19920624 0100,3811,,CFS
FOL,D,23,OUTFLOW,19920626 0000,19920625 0100,4484,,CFS
FOL,D,23,OUTFLOW,19920627 0000,19920626 0100,4415,,CFS
FOL,D,23,OUTFLOW,19920628 0000,19920627 0100,4581,,CFS
FOL,D,23,OUTFLOW,19920629 0000,19920628 0100,4806,,CFS
FOL,D,23,OUTFLOW,19920630 0000,19920629 0100,4276,,CFS
FOL,D,23,OUTFLOW,19920701 0000,19920630 0100,4712,,CFS
FOL,D,23,OUTFLOW,19920702 0000,19920701 0100,4582,,CFS
FOL,D,23,OUTFLOW,19920703 0000,19920702 0100,4686,,CFS
FOL,D,23,OUTFLOW,19920704 0000,19920703 0100,4287,,CFS
FOL,D,23,OUTFLOW,19920705 0000,19920704 0100,3800,,CFS
FOL,D,23,OUTFLOW,19920706 0000,19920705 0100,3890,,CFS
FOL,D,23,OUTFLOW,19920707 0000,19920706 0100,3850,,CFS
FOL,D,23,OUTFLOW,19920708 0000,19920707 0100,3477,,CFS
FOL,D,23,OUTFLOW,19920709 0000,19920708 0100,3371,,CFS
FOL,D,23,OUTFLOW,19920710 0000,19920709 0100,3462,,CFS
FOL,D,23,OUTFLOW,19920711 0000,19920710 0100,3769,,CFS
FOL,D,23,OUTFLOW,19920712 0000,19920711 0100,4267,,CFS
FOL,D,23,OUTFLOW,19920713 0000,19920712 0100,4322,,CFS
FOL,D,23,OUTFLOW,19920714 0000,19920713 0100,4182,,CFS
FOL,D,23,OUTFLOW,19920715 0000,19920714 0100,3803,,CFS
FOL,D,23,OUTFLOW,19920716 0000,19920715 0100,3333,,CFS
FOL,D,23,OUTFLOW,19920717 0000,19920716 0100,2548,,CFS
FOL,D,23,OUTFLOW,19920718 0000,19920717 0100,3124,,CFS
FOL,D,23,OUTFLOW,19920719 0000,19920718 0100,2603,,CFS
FOL,D,23,OUTFLOW,19920720 0000,19920719 0100,2860,,CFS
FOL,D,23,OUTFLOW,19920721 0000,19920720 0100,2786,,CFS
FOL,D,23,OUTFLOW,19920722 0000,19920721 0100,2793,,CFS
FOL,D,23,OUTFLOW,19920723 0000,19920722 0100,2974,,CFS
FOL,D,23,OUTFLOW,19920724 0000,19920723 0100,2804,,CFS
FOL,D,23,OUTFLOW,19920725 0000,19920724 0100,3223,,CFS
FOL,D,23,OUTFLOW,19920726 0000,19920725 0100,3818,,CFS
FOL,D,23,OUTFLOW,19920727 0000,19920726 0100,3743,,CFS
FOL,D,23,OUTFLOW,19920728 0000,19920727 0100,3627,,CFS
FOL,D,23,OUTFLOW,19920729 0000,19920728 0100,3861,,CFS
FOL,D,23,OUTFLOW,19920730 0000,19920729 0100,3881,,CFS
FOL,D,23,OUTFLOW,19920731 0000,19920730 0100,3901,,CFS
FOL,D,23,OUTFLOW,19920801 0000,19920731 0100,3839,,CFS
FOL,D,23,OUTFLOW,19920802 0000,19920801 0100,3461,,CFS
FOL,D,23,OUTFLOW,19920803 0000,19920802 0100,3233,,CFS
FOL,D,23,OUTFLOW,19920804 0000,19920803 0100,3112,,CFS
FOL,D,23,OUTFLOW,19920805 0000,19920804 0100,2814,,CFS
FOL,D,23,OUTFLOW,19920806 0000,19920805 0100,2853,,CFS
FOL,D,23,OUTFLOW,19920807 0000,19920806 0100,2855,,CFS
FOL,D,23,OUTFLOW,19920808 0000,19920807 0100,2691,,CFS
FOL,D,23,OUTFLOW,19920809 0000,19920808 0100,3174,,CFS
FOL,D,23,OUTFLOW,19920810 0000,19920809 0100,3141,,CFS
FOL,D,23,OUTFLOW,19920811 0000,19920810 0100,3310,,CFS
FOL,D,23,OUTFLOW,19920812 0000,19920811 0100,2752,,CFS
FOL,D,23,OUTFLOW,19920813 0000,19920812 0100,3129,,CFS
FOL,D,23,OUTFLOW,19920814 0000,19920813 0100,2931,,CFS
FOL,D,23,OUTFLOW,19920815 0000,19920814 0100,2805,,CFS
FOL,D,23,OUTFLOW,19920816 0000,19920815 0100,2760,,CFS
FOL,D,23,OUTFLOW,19920817 0000,19920816 0100,2723,,CFS
FOL,D,23,OUTFLOW,19920818 0000,19920817 0100,2776,,CFS
FOL,D,23,OUTFLOW,19920819 0000,19920818 0100,2165,,CFS
FOL,D,23,OUTFLOW,19920820 0000,19920819 0100,2174,,CFS
FOL,D,23,OUTFLOW,19920821 0000,19920820 0100,2338,,CFS
FOL,D,23,OUTFLOW,19920822 0000,19920822 0000,2913,,CFS
FOL,D,23,OUTFLOW,19920823 0000,19920822 0100,2913,,CFS
FOL,D,23,OUTFLOW,19920824 0000,19920823 0100,2841,,CFS
FOL,D,23,OUTFLOW,19920825 0000,19920824 0100,2811,,CFS
FOL,D,23,OUTFLOW,19920826 0000,19920825 0100,2302,,CFS
FOL,D,23,OUTFLOW,19920827 0000,19920826 0100,2240,,CFS
FOL,D,23,OUTFLOW,19920828 0000,19920827 0100,2213,,CFS
FOL,D,23,OUTFLOW,19920829 0000,19920829 0000,1717,,CFS
FOL,D,23,OUTFLOW,19920830 0000,19920829 0100,1717,,CFS
FOL,D,23,OUTFLOW,19920831 0000,19920830 0100,1713,,CFS
FOL,D,23,OUTFLOW,19920901 0000,19920831 0100,1888,,CFS
FOL,D,23,OUTFLOW,19920902 0000,19920901 0100,1485,,CFS
FOL,D,23,OUTFLOW,19920903 0000,19920902 0100,1304,,CFS
FOL,D,23,OUTFLOW,19920904 0000,19920903 0100,1272,,CFS
FOL,D,23,OUTFLOW,19920905 0000,19920904 0100,1282,,CFS
FOL,D,23,OUTFLOW,19920906 0000,19920905 0100,1322,,CFS
FOL,D,23,OUTFLOW,19920907 0000,19920906 0100,1237,,CFS
FOL,D,23,OUTFLOW,19920908 0000,19920907 0100,1325,,CFS
FOL,D,23,OUTFLOW,19920909 0000,19920908 0100,1058,,CFS
FOL,D,23,OUTFLOW,19920910 0000,19920909 0100,1075,,CFS
FOL,D,23,OUTFLOW,19920911 0000,19920910 0100,1044,,CFS
FOL,D,23,OUTFLOW,19920912 0000,19920911 0100,1007,,CFS
FOL,D,23,OUTFLOW,19920913 0000,19920912 0100,1006,,CFS
FOL,D,23,OUTFLOW,19920914 0000,19920913 0100,947,,CFS
FOL,D,23,OUTFLOW,19920915 0000,19920914 0100,1008,,CFS
FOL,D,23,OUTFLOW,19920916 0000,19920915 0100,1024,,CFS
FOL,D,23,OUTFLOW,19920917 0000,19920916 0100,1199,,CFS
FOL,D,23,OUTFLOW,19920918 0000,19920917 0100,1003,,CFS
FOL,D,23,OUTFLOW,19920919 0000,19920918 0100,1264,,CFS
FOL,D,23,OUTFLOW,19920920 0000,19920919 0100,1013,,CFS
FOL,D,23,OUTFLOW,19920921 0000,19920920 0100,1138,,CFS
FOL,D,23,OUTFLOW,19920922 0000,19920921 0100,996,,CFS
FOL,D,23,OUTFLOW,19920923 0000,19920922 0100,985,,CFS
FOL,D,23,OUTFLOW,19920924 0000,19920923 0100,934,,CFS
FOL,D,23,OUTFLOW,19920925 0000,19920924 0100,927,,CFS
FOL,D,23,OUTFLOW,19920926 0000,19920925 0100,870,,CFS
FOL,D,23,OUTFLOW,19920927 0000,19920927 0000,916,,CFS
FOL,D,23,OUTFLOW,19920928 0000,19920927 0100,916,,CFS
FOL,D,23,OUTFLOW,19920929 0000,19920928 0100,1096,,CFS
FOL,D,23,OUTFLOW,19920930 0000,19920929 0100,809,,CFS
FOL,D,23,OUTFLOW,19921001 0000,19920930 0100,1213,,CFS
FOL,D,23,OUTFLOW,19921002 0000,19921001 0100,894,,CFS
FOL,D,23,OUTFLOW,19921003 0000,19921002 0100,845,,CFS
FOL,D,23,OUTFLOW,19921004 0000,19921003 0100,178,,CFS
FOL,D,23,OUTFLOW,19921005 0000,19921004 0100,169,,CFS
FOL,D,23,OUTFLOW,19921006 0000,19921005 0100,641,,CFS
FOL,D,23,OUTFLOW,19921007 0000,19921006 0100,2369,,CFS
FOL,D,23,OUTFLOW,19921008 0000,19921007 0100,808,,CFS
FOL,D,23,OUTFLOW,19921009 0000,19921008 0100,686,,CFS
FOL,D,23,OUTFLOW,19921010 0000,19921009 0100,749,,CFS
FOL,D,23,OUTFLOW,19921011 0000,19921010 0100,788,,CFS
FOL,D,23,OUTFLOW,19921012 0000,19921011 0100,437,,CFS
FOL,D,23,OUTFLOW,19921013 0000,19921012 0100,784,,CFS
FOL,D,23,OUTFLOW,19921014 0000,19921013 0100,770,,CFS
FOL,D,23,OUTFLOW,19921015 0000,19921014 0100,1259,,CFS
FOL,D,23,OUTFLOW,19921016 0000,19921015 0100,705,,CFS
FOL,D,23,OUTFLOW,19921017 0000,19921016 0100,742,,CFS
FOL,D,23,OUTFLOW,19921018 0000,19921017 0100,753,,CFS
FOL,D,23,OUTFLOW,19921019 0000,19921018 0100,851,,CFS
FOL,D,23,OUTFLOW,19921020 0000,19921019 0100,749,,CFS
FOL,D,23,OUTFLOW,19921021 0000,19921020 0100,734,,CFS
FOL,D,23,OUTFLOW,19921022 0000,19921021 0100,837,,CFS
FOL,D,23,OUTFLOW,19921023 0000,19921022 0100,721,,CFS
FOL,D,23,OUTFLOW,19921024 0000,19921023 0100,759,,CFS
FOL,D,23,OUTFLOW,19921025 0000,19921025 0100,827,,CFS
FOL,D,23,OUTFLOW,19921026 0000,19921026 0100,723,,CFS
FOL,D,23,OUTFLOW,19921027 0000,19921027 0100,755,,CFS
FOL,D,23,OUTFLOW,19921028 0000,19921028 0100,738,,CFS
FOL,D,23,OUTFLOW,19921029 0000,19921029 0100,865,,CFS
FOL,D,23,OUTFLOW,19921030 0000,19921030 0100,1233,,CFS
FOL,D,23,OUTFLOW,19921031 0000,19921031 0100,1026,,CFS
FOL,D,23,OUTFLOW,19921101 0000,19921101 0100,837,,CFS
FOL,D,23,OUTFLOW,19921102 0000,19921102 0100,678,,CFS
FOL,D,23,OUTFLOW,19921103 0000,19921103 0100,698,,CFS
FOL,D,23,OUTFLOW,19921104 0000,19921104 0100,684,,CFS
FOL,D,23,OUTFLOW,19921105 0000,19921105 0100,617,,CFS
FOL,D,23,OUTFLOW,19921106 0000,19921106 0100,631,,CFS
FOL,D,23,OUTFLOW,19921107 0000,19921107 0100,648,,CFS
FOL,D,23,OUTFLOW,19921108 0000,19921108 0100,646,,CFS
FOL,D,23,OUTFLOW,19921109 0000,19921109 0100,818,,CFS
FOL,D,23,OUTFLOW,19921110 0000,19921110 0100,737,,CFS
FOL,D,23,OUTFLOW,19921111 0000,19921111 0100,869,,CFS
FOL,D,23,OUTFLOW,19921112 0000,19921112 0100,650,,CFS
FOL,D,23,OUTFLOW,19921113 0000,19921113 0100,1058,,CFS
FOL,D,23,OUTFLOW,19921114 0000,19921114 0100,644,,CFS
FOL,D,23,OUTFLOW,19921115 0000,19921115 0100,684,,CFS
FOL,D,23,OUTFLOW,19921116 0000,19921116 0100,478,,CFS
